trans_date_trans_time	merchant	category	amt	city	state	lat	long	city_pop	job	dob	trans_num	merch_lat	merch_long	is_fraud
03-01-2019 01:22	"Jenkins, Hauck and Friesen"	gas_transport	59.4	Utica	MO	39.7417	-93.6289	271	Land/geomatics surveyor	18-04-1972	f7324df9ed34013d8d509123f8aef630	40.2437	-93.1308	0
03-01-2019 01:24	"Olson, Becker and Koch"	gas_transport	84.74	Browning	MO	40.029	-93.1607	602	Cytogeneticist	14-07-1954	1ed9bf98763be06051cb4586243164a1	39.3233	-93.9801	0
03-01-2019 01:32	Block-Parisian	misc_net	2.27	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	3780ed186743b98e485e3d8f1d76461f	41.5185	-100.4447	0
03-01-2019 01:52	"Casper, Hand and Zul"	grocery_pos	98.65	Dumont	CO	39.7532	-105.6356	565	Mental health nurse	27-08-1978	1f5fa829a7e88b9c2ee909b7e413f671	39.1655	-105.4144	0
03-01-2019 01:55	Herman Inc	misc_pos	108.19	Kansas City	MO	38.9621	-94.5959	545147	Counsellor	18-11-1987	6a483bee7d33785219b9d5eb27b12512	39.4962	-94.6143	0
03-01-2019 02:14	"Willms, Kris and Bergnaum"	shopping_pos	6.98	Port Costa	CA	38.046	-122.1866	198	Armed forces training and education officer	31-03-1959	f93f25714b03ad6aa83711b64601dda6	38.8266	-122.6751	0
03-01-2019 02:15	Huels-Nolan	gas_transport	69.19	Tekoa	WA	47.2271	-117.0819	895	Clothing/textile technologist	31-05-1999	df94e9eaa5c8d9621d299e3ece134154	46.2738	-117.4019	0
03-01-2019 02:18	Torp-Labadie	gas_transport	74.27	Meadville	MO	39.7795	-93.3014	964	Tourist information centre manager	23-12-1974	35360885daee0474feadebaac9ad1e1f	39.4402	-93.0938	0
03-01-2019 02:28	Harber Inc	gas_transport	67.31	Sixes	OR	42.825	-124.4409	217	Retail merchandiser	01-10-1928	2989982fd574861d5d21ef281ba38c4d	43.615	-124.2228	0
03-01-2019 02:30	Roob LLC	grocery_net	88.29	Sun City	CA	33.7467	-117.1721	54287	"Designer, exhibition/display"	22-09-1972	4bbe3e970b81dca7448ffa8d1f13a010	33.5832	-117.4374	0
03-01-2019 02:46	"Morissette, Weber and Wiegan"	grocery_net	66.06	Eugene	OR	44.0385	-123.0614	191096	"Scientist, physiological"	06-04-1964	8cdddc60c15ef2708cd7fb2cbeb7e8fb	43.1623	-122.5353	0
03-01-2019 02:51	Conroy-Cruickshank	gas_transport	126.63	Gardiner	OR	43.7857	-124.1437	260	"Engineer, maintenance"	01-09-1956	9f002d1849531c49f43e4bed681870dc	43.5871	-124.6672	0
03-01-2019 03:02	Kris-Padberg	shopping_pos	8.13	Gardiner	OR	43.7857	-124.1437	260	"Engineer, maintenance"	01-09-1956	0803792bbb9854541d320a6de8ccd718	43.0064	-124.5113	0
03-01-2019 03:03	Runolfsson and Sons	grocery_net	53.23	Alva	WY	44.6873	-104.4414	110	"Administrator, local government"	16-05-1973	6475cb4d208894abb1117f10bf37c961	44.2753	-104.4809	0
03-01-2019 03:17	"Raynor, Reinger and Hagenes"	gas_transport	93.89	Freedom	WY	43.0172	-111.0292	471	"Education officer, museum"	02-08-1967	f1761bbab42cbe7aaabed208ae17b995	43.3533	-110.5569	0
03-01-2019 03:20	"Langworth, Boehm and Gulgowski"	shopping_net	1.43	Indian Wells	CA	33.7163	-116.3381	4677	Learning mentor	06-05-1955	0be2223eb65f4c9e608f9aacb56d6cd6	33.902	-115.8355	0
03-01-2019 03:32	Koepp-Parke	grocery_pos	84.82	Shedd	OR	44.453	-123.1065	917	Radio broadcast assistant	08-07-1995	30b8a119332238c230a82dfc3563cd0f	43.5099	-123.8321	0
03-01-2019 03:38	Mohr-Baye	shopping_net	2.96	Humboldt	AZ	34.5189	-112.2523	1179	"Civil engineer, contracting"	20-01-1955	e15cc3be4dd37ec18d1966be39594504	34.1379	-111.6116	0
03-01-2019 03:43	DuBuque LLC	grocery_pos	119.8	Blairstown	MO	38.5319	-93.9221	467	Agricultural consultant	27-05-1950	542ae0d3d1ee5e0cc5cae6b21c2e3170	39.1399	-94.2003	0
03-01-2019 03:44	"Terry, Johns and Bins"	misc_pos	4.15	Parker	CO	39.5102	-104.7216	84861	Materials engineer	10-03-1932	9474f546d01168a9b590e418c4410c26	39.4667	-103.8191	0
03-01-2019 03:50	Stark-Batz	entertainment	8.77	Eugene	OR	44.0385	-123.0614	191096	"Scientist, physiological"	06-04-1964	01eec6334710f5177d9455315e728e48	44.4257	-124.0288	0
03-01-2019 03:51	"Towne, Walker and Bore"	grocery_net	51.21	Lake Oswego	OR	45.4093	-122.6847	42817	Planning and development surveyor	28-05-1982	4bd4ba66524ff8c25c317882b9d4aeb5	44.9332	-123.5423	0
03-01-2019 04:10	"Greenholt, Jacobi and Gleason"	gas_transport	48.95	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	04f4df06a003be4974379d9665c91353	38.7605	-92.1072	0
03-01-2019 04:11	Kling Inc	gas_transport	60.1	Llano	NM	36.1486	-105.6648	247	Architectural technologist	24-10-1961	f160efd512e0abb4f6b7d06ad313a330	35.5784	-104.9153	0
03-01-2019 04:12	"Schultz, Simonis and Little"	grocery_pos	102.42	North Loup	NE	41.4972	-98.7858	509	"Nurse, children's"	15-09-1980	6d4de052ac45635a61d67cbd7aa25740	41.2597	-97.7964	0
03-01-2019 04:13	Schmidt and Sons	shopping_net	32.62	Tomales	CA	38.2427	-122.9145	337	Occupational psychologist	05-07-1954	3940ec21bd2655f68c6c603f93b43949	38.8469	-122.1574	0
03-01-2019 04:19	"Stroman, Hudson and Erdman"	gas_transport	51.48	Phoenix	AZ	33.8155	-112.1202	1312922	Counselling psychologist	30-11-1999	1394ffdee338b768a31083e228f913b0	33.058	-111.1396	0
03-01-2019 04:31	Jaskolski-Dibbert	grocery_net	59.55	Albuquerque	NM	35.1506	-106.569	641349	Civil Service administrator	11-04-1976	af1e20008bfe8c6602adea1755e9439c	35.8418	-107.2915	0
03-01-2019 04:33	"Jenkins, Hauck and Friesen"	gas_transport	63.91	Valentine	NE	42.8062	-100.6215	4005	Network engineer	15-03-1945	4e992c495a5c1d210bbbb7a4a0e1d5e0	43.2397	-100.0698	0
03-01-2019 05:00	"Watsica, Haag and Considine"	shopping_pos	5.03	Unionville	MO	40.4815	-92.9951	3805	"Investment banker, corporate"	15-09-1950	138bad589d1ea6509b58e7455723c303	41.385	-93.7976	0
03-01-2019 05:03	"Harris, Gusikowski and Heaney"	grocery_net	68.14	Unionville	MO	40.4815	-92.9951	3805	"Investment banker, corporate"	15-09-1950	cfbbd4bb391e2cbc122c4ebafcc6f98c	39.9914	-92.1177	0
03-01-2019 05:06	"Kerluke, Considine and Macejkovic"	misc_net	9.44	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	a7357b2d92d22457d0cabf0ef3f3b858	47.5082	-122.6461	0
03-01-2019 05:17	"Moen, Reinger and Murphy"	grocery_pos	128.33	Mesa	ID	44.6255	-116.4493	129	Cartographer	15-12-1965	555ac6f017d6d1987c94347ffecb5e87	44.0947	-116.0749	0
03-01-2019 05:24	Bruen-Yost	misc_pos	25.88	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	a032fa6db8c3f90289890c99d9ca0fa5	33.5251	-106.3027	0
03-01-2019 05:33	Mohr Inc	shopping_pos	2.89	Camden	MO	39.2048	-94.0259	464	Colour technologist	28-05-1959	148a6f284f64b17d95d9eb2126aa8813	39.1824	-94.5218	0
03-01-2019 05:46	Lebsack and Sons	misc_net	8.51	Hooper	NE	41.6414	-96.5232	1745	"Engineer, automotive"	26-12-1973	bda174bc7be7cf1a776ad387285667e9	42.3142	-95.5677	0
03-01-2019 05:51	Kutch-Hegmann	grocery_net	56.99	Littleton	CO	39.5994	-105.0044	320420	Water engineer	31-07-1975	b857611f86908ff48bf77a9794932b4c	39.871	-105.4071	0
03-01-2019 06:16	"Schultz, Simonis and Little"	grocery_pos	62.82	Paauilo	HI	20.0271	-155.3697	1490	"Scientist, research (maths)"	13-04-1991	ece3196ab716e08e37b6d7ae253f5f09	19.4536	-154.9866	0
03-01-2019 06:24	Rau and Sons	grocery_pos	128.15	Llano	NM	36.1486	-105.6648	247	Architectural technologist	24-10-1961	1e174abb66799e6789dec008641d691e	36.2334	-105.2319	0
03-01-2019 06:25	Lemke-Gutmann	shopping_net	69.94	Port Costa	CA	38.046	-122.1866	198	Armed forces training and education officer	31-03-1959	82935edc7e18f93fbfab102b255a9d6d	37.8627	-122.3655	0
03-01-2019 06:42	Conroy-Cruickshank	gas_transport	72.66	Browning	MO	40.029	-93.1607	602	Cytogeneticist	14-07-1954	9fb12e2a83bb0f3e8f221802e4c4d02f	39.2136	-93.2976	0
03-01-2019 06:53	Cormier LLC	shopping_net	18.84	Carlotta	CA	40.507	-123.9743	1139	"Therapist, occupational"	15-01-1951	e805727cface20a3c4aa44b281c88715	40.0458	-124.3231	0
03-01-2019 06:58	Huel Lt	misc_net	88.09	Jordan Valley	OR	42.8801	-117.281	641	Economist	24-11-1993	c4c5d57ac6bda8345ef0d48ae1501c2e	42.6508	-116.4788	0
03-01-2019 07:02	"Rowe, Batz and Goodwin"	grocery_pos	191.93	Lakeport	CA	39.047	-122.9328	11256	Podiatrist	18-10-1972	4cf485002c09fc54b474052d9618f277	39.3519	-123.0425	0
03-01-2019 07:07	"Robel, Cummerata and Prosacco"	gas_transport	88.02	Tekoa	WA	47.2271	-117.0819	895	Clothing/textile technologist	31-05-1999	ea680026347239582de52fd5e6d0c98a	48.0842	-116.5423	0
03-01-2019 07:27	Brekke and Sons	gas_transport	67.46	Rock Springs	WY	41.606	-109.23	27971	Music therapist	01-08-1984	f93123a52a4828427111b81d231db053	40.9496	-109.1057	0
03-01-2019 07:28	Schmidt and Sons	shopping_net	1.7	Carlotta	CA	40.507	-123.9743	1139	"Therapist, occupational"	15-01-1951	de83d0bc735107a9bacf014e51a6e0f9	40.5248	-124.8808	0
03-01-2019 07:30	Kling-Grant	grocery_net	5.26	Ruidoso	NM	33.3305	-105.6933	8874	Licensed conveyancer	16-08-2000	8e4b7412a4eff7921fa2d5889a60e31d	33.2539	-106.4891	0
03-01-2019 07:35	Ankunding LLC	shopping_net	3.14	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	aac65eb3a5b925d2e6e04673b340962b	45.9999	-121.1246	0
03-01-2019 07:49	Douglas-White	entertainment	57.92	Santa Monica	CA	34.0287	-118.4924	92043	"Civil engineer, contracting"	25-04-1961	bc180fb69cdbf5f4deaeb63b89bbf6f5	33.2973	-118.0914	0
03-01-2019 07:54	Durgan-Aue	misc_net	116.26	Meadville	MO	39.7795	-93.3014	964	Tourist information centre manager	23-12-1974	8281ea19805947671f43116c84270b3b	39.3548	-92.6208	0
03-01-2019 07:54	Doyle Lt	grocery_pos	114.8	Monitor	WA	47.4852	-120.4158	584	Medical technical officer	20-03-1969	e6c8bb7190fa8382a392cb2a4dc4dc96	46.7072	-119.8685	0
03-01-2019 07:55	"Schaefer, McGlynn and Bosco"	gas_transport	90.29	Arnold	MO	38.4305	-90.387	35439	Land/geomatics surveyor	31-03-1985	ba0e3b4ae6169d54756391d6cbaab0ef	38.1457	-90.2839	0
03-01-2019 07:55	"Lehner, Mosciski and King"	misc_net	1.79	Syracuse	MO	38.6547	-92.8929	628	"Radiographer, diagnostic"	18-12-1961	2fcb94e657df1c7a0fe04adacd29d3f4	39.4846	-92.6118	0
03-01-2019 08:06	Kiehn Inc	grocery_pos	162.5	Mound City	MO	40.1362	-95.2138	1631	Architect	20-01-1953	c6714280a7a5be648dbbde690a3bbeb1	41.1078	-94.3885	0
03-01-2019 08:15	Bradtke PLC	grocery_pos	73.2	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	4586e6b3a6d6a4b55bc04c9b53a36444	39.9237	-109.9569	0
03-01-2019 08:48	Heller-Abshire	grocery_net	22.75	Laramie	WY	41.4247	-105.4781	35371	"Pilot, airline"	02-09-1988	2cf8bef7f5e3cc413ffc2687742a2823	42.1222	-105.0837	0
03-01-2019 08:51	"Robel, Cummerata and Prosacco"	gas_transport	52.23	Weeping Water	NE	40.8731	-96.1528	1517	Dealer	08-11-1951	9530e6d722b85cf83604372dd6cf9558	41.5454	-96.902	0
03-01-2019 08:53	Berge LLC	gas_transport	69.87	Monitor	WA	47.4852	-120.4158	584	Medical technical officer	20-03-1969	b0153751224f6e69bf272c449b2c3a3c	46.906	-119.8175	0
03-01-2019 09:02	Heller-Langosh	gas_transport	84.68	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	03e6999e6a0ce5dbfa93ee4a3aa1fa1f	41.77	-101.9157	0
03-01-2019 09:06	Wolf Inc	grocery_pos	130.79	Mesa	ID	44.6255	-116.4493	129	Cartographer	15-12-1965	af15093583f2fac143c7b8470f1267c8	44.4371	-116.7512	0
03-01-2019 09:23	Harris Inc	gas_transport	68.15	Burbank	WA	46.1966	-118.9017	3684	Musician	29-11-1981	8e6e862109e3ab86e8a92f54ff1d4652	46.8841	-119.0549	0
03-01-2019 09:29	"Langworth, Boehm and Gulgowski"	shopping_net	108.83	Sixes	OR	42.825	-124.4409	217	Retail merchandiser	01-10-1928	52014ede152ee4671d8e8a7830feb129	42.3254	-125.3368	0
03-01-2019 10:10	"Baumbach, Hodkiewicz and Walsh"	shopping_pos	169.13	Syracuse	MO	38.6547	-92.8929	628	"Radiographer, diagnostic"	18-12-1961	35eff84e1527637e43525105e602bda2	38.9816	-93.7252	0
03-01-2019 10:16	Strosin-Cruickshank	grocery_pos	88.23	Portland	OR	45.5303	-122.7033	841711	"Engineer, building services"	04-04-1963	93105f6bc3197c88dd9d8e7afab590b3	46.1267	-123.1721	0
03-01-2019 10:31	Kuhic Inc	grocery_pos	171.78	Nelson	NE	40.201	-98.0684	732	Television/film/video producer	13-12-1956	cfd0e3a3dfb87b47c67834527421f411	41.0868	-98.6842	0
03-01-2019 10:38	Stracke-Lemke	grocery_pos	133.94	Freedom	WY	43.0172	-111.0292	471	"Education officer, museum"	02-08-1967	bd0959dcda906883329eef994f966e7d	42.6877	-110.8209	0
03-01-2019 10:53	"Rodriguez, Yost and Jenkins"	misc_net	1.85	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	cd441efd5a9966a4a20c47ebf00a4530	41.2323	-98.4013	0
03-01-2019 11:05	Emard Inc	gas_transport	49.36	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	82a88b2c16722e40b6120c2f71ba970a	42.2716	-123.5895	0
03-01-2019 11:06	Kutch-Hegmann	grocery_net	91.69	Huntington Beach	CA	33.6773	-118.0051	190249	"Therapist, horticultural"	17-09-1976	cd1bebb63c72f6a2d2c46d7a06633101	33.3942	-118.0376	0
03-01-2019 11:12	"Christiansen, Goyette and Schamberge"	gas_transport	43.73	San Diego	CA	33.0067	-117.069	1241364	"Pharmacist, hospital"	01-03-1960	2477d28efcb1e5f4dafd58d595446c71	32.291	-117.0708	0
03-01-2019 11:32	Prohaska-Murray	gas_transport	59.35	Mesa	ID	44.6255	-116.4493	129	Cartographer	15-12-1965	b9a799cd28586359303eb0d8072e22b1	43.8502	-115.7955	0
03-01-2019 11:32	Huel-Langworth	misc_net	2.18	Roseland	NE	40.4591	-98.5551	463	"Nurse, mental health"	31-05-1948	15210caa6297dcfef6ab5c2d2c4eda24	39.796	-97.8952	0
03-01-2019 11:40	Kutch and Sons	grocery_pos	93.93	Red River	NM	36.6659	-105.4694	606	"Surveyor, land/geomatics"	06-09-1988	6a69983fd2473906694ad91f82161b56	35.7898	-104.6185	0
03-01-2019 11:56	Mraz-Herzog	gas_transport	80.88	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	10c3102a657166d0f951cc28f649d12d	34.8799	-118.2599	0
03-01-2019 12:00	"Bahringer, Bergnaum and Quitzon"	home	26.87	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	7fdd3dc68f34bba91c03977145ebb8fa	32.4646	-105.2286	0
03-01-2019 12:01	Haag-Blan	food_dining	99.21	Laguna Hills	CA	33.615	-117.7114	45303	Sales executive	22-12-1969	25c8d6c92c7aa3dcbf020a8236160ead	32.9446	-117.6692	0
03-01-2019 12:03	Ullrich Lt	kids_pets	151.85	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	9e7536a4abceb275b97e5af02b932326	43.5805	-121.8187	0
03-01-2019 12:12	Streich Lt	home	147.47	Sacramento	CA	38.5662	-121.3286	757530	Magazine features editor	30-04-1979	6e84718b766f3ac701212acd5592ef84	38.2463	-121.0336	0
03-01-2019 12:15	"Hills, Hegmann and Schaefe"	health_fitness	3.13	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	cbe9b60318671a2be25ed4c135fa95b7	33.4366	-105.5654	0
03-01-2019 12:16	Leffler-Goldne	personal_care	179.91	Hooper	NE	41.6414	-96.5232	1745	"Engineer, automotive"	26-12-1973	4e8359eb938778599dfd330a8c03d51c	41.991	-96.0083	0
03-01-2019 12:17	O'Keefe-Wisoky	food_dining	68.51	Athena	OR	45.8289	-118.4971	1302	Dealer	18-10-1976	fdbd8467cedb000290f4920b93002e4f	45.315	-117.8773	0
03-01-2019 12:20	Graham and Sons	health_fitness	8.12	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	dddba54364d0559bcdd92b1899c10f29	40.677	-100.9172	0
03-01-2019 12:21	Parker-Kunde	personal_care	121.86	Sacramento	CA	38.5662	-121.3286	757530	Magazine features editor	30-04-1979	ab698cc8ba1fd261d40612a31cf9fbd7	38.638	-120.8009	0
03-01-2019 12:29	"Larson, Quitzon and Spence"	travel	9.72	Centerview	MO	38.7897	-93.8702	2368	Electronics engineer	17-07-1989	898ac9f95230b5b241e61bb125e17495	39.0227	-93.1854	0
03-01-2019 12:31	Fritsch and Sons	health_fitness	23.79	Manville	WY	42.73	-104.7024	241	Educational psychologist	16-12-1980	88f2c5d6bf31090599722ab08dc99f9c	42.9756	-105.0896	0
03-01-2019 12:34	"Runte, Green and Em"	health_fitness	50.44	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	2251f96a8d25f665088bf3376280edb4	40.4173	-101.6664	0
03-01-2019 12:34	Schaefer Lt	kids_pets	48.24	Red River	NM	36.6659	-105.4694	606	"Surveyor, land/geomatics"	06-09-1988	40987622c22344391b60f41b3173e9ba	36.5273	-104.815	0
03-01-2019 12:39	"Gutmann, McLaughlin and Wiz"	home	69.44	Burbank	WA	46.1966	-118.9017	3684	Musician	29-11-1981	f731f4dd3c2ccee3a8bc096ed675a1ff	46.3421	-119.4213	0
03-01-2019 12:40	"Larkin, Stracke and Greenfelde"	entertainment	62.01	Williamsburg	MO	38.8874	-91.7689	710	Glass blower/designer	27-09-1970	c0f56677b7eb00275bf0be5e0f90e2bd	38.861	-90.9181	0
03-01-2019 12:42	Friesen Lt	health_fitness	4.22	Blairsden-Graeagle	CA	39.8127	-120.6405	1725	Chartered legal executive (England and Wales)	27-05-1967	6c39d86584e4776a3df49cd320d2074c	39.317	-120.2729	0
03-01-2019 12:46	"Ledner, Hartmann and Feest"	health_fitness	4.04	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	56008c3499f31187ed9a4e77f43ba0b4	33.6963	-118.2685	0
03-01-2019 12:48	"Kuhic, Bins and Pfeffe"	shopping_net	8.89	Matthews	MO	36.7154	-89.6287	1019	Aeronautical engineer	26-01-1979	1123b471d69eadb17bc61863544bc229	37.0114	-89.9425	0
03-01-2019 12:48	Osinski Inc	personal_care	87.62	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	b052379db95a9c5c7b4b859bb00c3335	35.9239	-106.4375	0
03-01-2019 12:50	Osinski Inc	personal_care	1.96	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	a81f977d61bb156cc0fedb0c2136d09f	36.6256	-91.2985	0
03-01-2019 12:51	Medhurst Inc	home	221.64	Paauilo	HI	20.0271	-155.3697	1490	"Scientist, research (maths)"	13-04-1991	578b62faa956dfd72630f396c8bebe12	20.5083	-154.6908	0
03-01-2019 12:53	Klein Group	entertainment	5.14	Monitor	WA	47.4852	-120.4158	584	Medical technical officer	20-03-1969	7c4a902dcd7ef1aa57e80c01a77be410	46.8764	-120.3357	0
03-01-2019 12:54	Lynch-Wisozk	home	65.23	Howells	NE	41.6964	-96.9858	1063	Research scientist (maths)	02-04-1928	6ae93165c74392feef85bdae6f703447	41.7961	-97.4902	0
03-01-2019 13:04	Rau-Grant	kids_pets	28.57	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	c3b95e83594e6403044f03b3b5b4ab53	45.5768	-121.8267	0
03-01-2019 13:14	Champlin-Caspe	home	39.95	Burlington	WA	48.4786	-122.3345	14871	Public house manager	10-03-1974	e47d7236e987dd256b63472188bb2d2a	47.9095	-123.0349	0
03-01-2019 13:15	Medhurst Inc	home	69.68	Williamsburg	MO	38.8874	-91.7689	710	Glass blower/designer	27-09-1970	9d23ec53c681d3b735376c2b810e776e	39.3488	-90.8791	0
03-01-2019 13:17	"Kutch, Steuber and Gerhol"	food_dining	89.98	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	3ab5bd5adf5c61ed5df52f9689d63e8c	36.2323	-105.8964	0
03-01-2019 13:18	Cummerata-Hilpert	entertainment	31.29	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	924cc23382aeae439f33d7b9e276b5cd	42.7748	-124.6957	0
03-01-2019 13:28	Johns-Hoege	entertainment	26.95	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	c072c664a52384e36b38305479a6e8fe	35.4323	-105.6381	0
03-01-2019 13:30	Bahringer-Streich	food_dining	130.22	Blairstown	MO	38.5319	-93.9221	467	Agricultural consultant	27-05-1950	8bc95820c3b1370b707e6f696a7d6778	37.8301	-93.9778	0
03-01-2019 13:33	"Conroy, Balistreri and Gorczany"	health_fitness	76.86	Athena	OR	45.8289	-118.4971	1302	Dealer	18-10-1976	abe7261e10c6df86dfc99a3387ded481	44.8321	-117.6098	0
03-01-2019 13:34	"Streich, Dietrich and Barton"	shopping_net	1.07	Hawthorne	CA	33.9143	-118.3493	93193	"Editor, magazine features"	19-04-1995	0c6b96a46014d1fbb3cc6aa6d52cd369	33.0853	-118.4212	0
03-01-2019 13:40	Pacocha-Weissnat	kids_pets	4.22	Paauilo	HI	20.0271	-155.3697	1490	"Scientist, research (maths)"	13-04-1991	d35bc92e4c58d6c99221a47399a69a88	19.4156	-156.0994	0
03-01-2019 13:48	Torphy-Goyette	shopping_pos	4.24	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	17a3b00198afa26e731893c612c0eed8	40.5812	-110.1838	0
03-01-2019 13:52	Zboncak LLC	food_dining	44.22	Orient	WA	48.8878	-118.2105	149	Special educational needs teacher	21-06-1978	e5075800f0fb2d1588b6aeef1665b65b	49.6207	-117.6169	0
03-01-2019 13:52	Erdman-Schaden	personal_care	16.14	Orient	WA	48.8878	-118.2105	149	Special educational needs teacher	21-06-1978	4b500f49f6592e80f7f87a0d22c9ae5c	47.976	-118.4587	0
03-01-2019 13:56	Stamm-Witting	shopping_net	6.87	Fort Washakie	WY	43.0048	-108.8964	1645	Information systems manager	17-02-1986	c2c69214de58aaf2bad1542b91751f5a	43.4773	-109.4671	0
03-01-2019 14:02	Veum-Koelpin	travel	7.15	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	f79f3c94bba7d246fdb4dea1f7e22101	43.4781	-122.6585	0
03-01-2019 14:07	"Reichert, Shanahan and Hayes"	shopping_net	767.07	Napa	CA	38.4549	-122.2564	94014	Airline pilot	21-08-1985	813128e3fb8399ff82fae63f2a7c69ad	38.3995	-123.0076	0
03-01-2019 14:12	Greenholt Lt	health_fitness	7.67	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	19b4ae7c35abd6422dccd2d09eb13bb9	41.1536	-110.078	0
03-01-2019 14:23	Stamm-Witting	shopping_net	1.73	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	3a598f362d1fbab1d03e55d4d7ec2dd4	35.0394	-106.1594	0
03-01-2019 14:23	McKenzie-Huels	food_dining	30.13	Llano	NM	36.1486	-105.6648	247	Architectural technologist	24-10-1961	b420ac35a7bf992b5aa04e4f28842e2a	36.9139	-105.6652	0
03-01-2019 14:37	Auer-West	shopping_net	1.46	Hooper	NE	41.6414	-96.5232	1745	"Engineer, automotive"	26-12-1973	a825865dde7e58d6c02503a1c2f41e0c	42.0693	-96.3376	0
03-01-2019 14:39	Kuhic LLC	shopping_net	3.24	Kirtland Afb	NM	35.0203	-106.5503	310	"Surveyor, land/geomatics"	30-09-1978	07279e11ad4f6bec98b140004a6a4f52	35.0834	-106.0175	0
03-01-2019 14:44	Morissette PLC	shopping_pos	6.46	Orient	WA	48.8878	-118.2105	149	Special educational needs teacher	21-06-1978	d1989e742f2393d96db81d0f40959ad0	48.8747	-118.4611	0
03-01-2019 14:45	Lubowitz-Walte	kids_pets	17.28	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	2f441f7cfeb57d3e6c33abd734c9b6e9	33.9982	-118.1514	0
03-01-2019 14:54	"Windler, Goodwin and Kovacek"	home	30.52	Burbank	WA	46.1966	-118.9017	3684	Musician	29-11-1981	52cf5a64000f458f7d32fe50fa1a2cb4	47.1561	-119.329	0
03-01-2019 14:59	"Turner, Ruecker and Parisian"	misc_pos	6.8	North Loup	NE	41.4972	-98.7858	509	"Nurse, children's"	15-09-1980	91622d91cf2afc90356aad009cce19db	40.81	-99.28	0
03-01-2019 15:06	Bode-Schuste	kids_pets	49.44	Paradise Valley	AZ	33.5494	-111.9565	17047	Building surveyor	29-01-1935	bc96d5a3787826960c0581a2e5c99bc5	32.8645	-111.3644	0
03-01-2019 15:09	Greenholt Lt	health_fitness	3.07	Jelm	WY	41.0539	-106.0763	100	Public librarian	16-04-1974	f9f50bdb82f8b789fe74a15d5910ba10	40.8487	-105.4059	0
03-01-2019 15:14	Tillman LLC	travel	2.2	Albuquerque	NM	35.0561	-106.5506	641349	Charity officer	24-01-1967	dc5df008d04db3457d39bf913e4e8b48	35.3461	-105.8251	0
03-01-2019 15:26	"Cormier, Stracke and Thiel"	entertainment	13.1	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	b45de352a9d8775711d24b4c2f3db8f5	43.4167	-122.6697	0
03-01-2019 15:32	"Parker, Nolan and Trantow"	entertainment	80.17	Alva	WY	44.6873	-104.4414	110	"Administrator, local government"	16-05-1973	73f9e532fd0b4ff4715a43da28ae899b	44.5285	-104.0286	0
03-01-2019 15:39	Hudson-Grady	shopping_pos	14.02	Laramie	WY	41.4247	-105.4781	35371	"Pilot, airline"	02-09-1988	0a3d533d5e6dbbe798211c898a01eb44	41.2386	-106.2416	0
03-01-2019 15:41	"Langworth, Boehm and Gulgowski"	shopping_net	6.79	Sacramento	CA	38.5662	-121.3286	757530	Magazine features editor	30-04-1979	0a855bcf8400aeedfc9d3b0198da0554	38.2563	-121.2427	0
03-01-2019 15:41	"Hyatt, Russel and Gleichne"	health_fitness	2.15	Blairsden-Graeagle	CA	39.8127	-120.6405	1725	Chartered legal executive (England and Wales)	27-05-1967	6b19a4026ee05dab461a5e729c9768f2	40.1232	-120.2999	0
